Nodal displacements
node#      x          y          u          v
 1161    0.077744    2.374833    0.005387    4.838886
 1162    0.158356    2.416042    0.014161    4.858516
 1163    0.080473    2.458188    0.009057    4.901292
 1164    0.163824    2.499465    0.022189    4.921326
 1165    0.083202    2.541544    0.013441    4.965109
 1166    0.169291    2.582887    0.031784    4.985276
 1167    0.085930    2.624900    0.018687    5.029884
 1168    0.174759    2.666310    0.043260    5.049893
 1169    0.088659    2.708255    0.024967    5.095117
 1170    0.180227    2.749732    0.056999    5.114656
 1171    0.091388    2.791611    0.032495    5.160249
 1172    0.185695    2.833155    0.073468    5.178976
 1173    0.094117    2.874967    0.041530    5.224642
 1174    0.191163    2.916578    0.093238    5.242182
 1175    0.096845    2.958322    0.052394    5.287553
 1176    0.196630    3.000000    0.117018    5.303490
 1177    0.000000    1.000000    0.000000    4.245112
 1178    0.000000    1.083333    0.000000    4.281724
 1179    0.000000    1.166667    0.000000    4.303109
 1180    0.000000    1.250000    0.000000    4.318741
 1181    0.000000    1.333333    0.000000    4.333841
 1182    0.000000    1.416667    0.000000    4.351251
 1183    0.000000    1.500000    0.000000    4.372453
 1184    0.000000    1.583333    0.000000    4.398141
 1185    0.000000    1.666667    0.000000    4.428549
 1186    0.000000    1.750000    0.000000    4.463644
 1187    0.000000    1.833333    0.000000    4.503240
 1188    0.000000    1.916667    0.000000    4.547062
 1189    0.000000    2.000000    0.000000    4.594791
 1190    0.000000    2.083333    0.000000    4.646080
 1191    0.000000    2.166667    0.000000    4.700571
 1192    0.000000    2.250000    0.000000    4.757896
 1193    0.000000    2.333333    0.000000    4.817678
 1194    0.000000    2.416667    0.000000    4.879529
 1195    0.000000    2.500000    0.000000    4.943038
 1196    0.000000    2.583333    0.000000    5.007769
 1197    0.000000    2.666667    0.000000    5.073242
 1198    0.000000    2.750000    0.000000    5.138924
 1199    0.000000    2.833333    0.000000    5.204204
 1200    0.000000    2.916667    0.000000    5.268377
 1201    0.000000    3.000000    0.000000    5.330608

Element stresses
ele#       σxx        σyy        τxy
    1    0.131017    3.718379   -0.057438
    2    0.098109    4.124677   -0.118172
    3    0.207362    3.356780   -0.088910
    4    0.140761    3.710871   -0.148242
    5    0.319561    3.109396   -0.017179
    6    0.288702    3.382855   -0.065864
    7    0.376566    2.863440   -0.047880
    8    0.323636    3.103491   -0.095768
    9    0.411742    2.676206    0.006605
   10    0.384274    2.866750   -0.032889
   11    0.454444    2.503328   -0.021631
   12    0.412044    2.671710   -0.060680
   13    0.448259    2.357821    0.020716
   14    0.424267    2.494876   -0.011780
   15    0.480488    2.232562   -0.004602
   16    0.446090    2.354425   -0.036858
   17    0.452413    2.116675    0.029028
   18    0.431542    2.218240    0.001861
   19    0.477008    2.023262    0.006530
   20    0.448677    2.114089   -0.020517
   21    0.437866    1.928824    0.033816
   22    0.419649    2.006270    0.010703
   23    0.456912    1.857175    0.013815
   24    0.433199    1.926806   -0.009248
   25    0.412771    1.778528    0.036448
   26    0.396758    1.839254    0.016410
   27    0.427801    1.722023    0.018548
   28    0.407628    1.776895   -0.001481
   29    0.382052    1.655162    0.037767
   30    0.367849    1.704106    0.020041
   31    0.394200    1.609342    0.021567
   32    0.376762    1.653776    0.003830
   33    0.348701    1.551364    0.038298
   34    0.335979    1.591909    0.022284
   35    0.358811    1.513157    0.023423
   36    0.343506    1.550129    0.007388
   37    0.314535    1.461915    0.038376
   38    0.303026    1.496434    0.023590
   39    0.323247    1.429157    0.024482
   40    0.309617    1.460763    0.009673
   41    0.280651    1.383027    0.038214
   42    0.270134    1.413222    0.024258
   43    0.288454    1.354155    0.024989
   44    0.276149    1.381912    0.011012
   45    0.247702    1.311878    0.037949
   46    0.237994    1.339009    0.024485
   47    0.254979    1.285738    0.025107
   48    0.243724    1.310771    0.011627
   49    0.216068    1.246314    0.037670
   50    0.207014    1.271336    0.024400
   51    0.223126    1.222027    0.024942
   52    0.212699    1.245199    0.011662
   53    0.185969    1.184638    0.037434
   54    0.177432    1.208305    0.024081
   55    0.193061    1.161511    0.024560
   56    0.183275    1.183504    0.011203
   57    0.157536    1.125463    0.037274
   58    0.149389    1.148394    0.023570
   59    0.164877    1.102925    0.023992
   60    0.155568    1.124308    0.010290
   61    0.130856    1.067609    0.037210
   62    0.122973    1.090340    0.022880
   63    0.138635    1.045168    0.023246
   64    0.129649    1.066434    0.008925
   65    0.106011    1.010026    0.037249
   66    0.098260    1.033042    0.021999
   67    0.114401    0.987228    0.022307
   68    0.105581    1.008831    0.007071
   69    0.083103    0.951725    0.037390
   70    0.075335    0.975495    0.020891
   71    0.092266    0.928129    0.021134
   72    0.083445    0.950512    0.004654
   73    0.062277    0.891728    0.037623
   74    0.054316    0.916730    0.019494
   75    0.072369    0.866879    0.019666
   76    0.063354    0.890497    0.001559
   77    0.043741    0.829023    0.037929
   78    0.035370    0.855767    0.017718
   79    0.054916    0.802426    0.017811
   80    0.045474    0.827767   -0.002377
   81    0.027794    0.762508    0.038277
   82    0.018737    0.791560    0.015436
   83    0.040200    0.733604    0.015443
   84    0.030039    0.761214   -0.007375
   85    0.014847    0.690950    0.038625
   86    0.004747    0.722957    0.012480
   87    0.028627    0.659084    0.012395
   88    0.017376    0.689591   -0.013730
   89    0.005464    0.612921    0.038913
   90   -0.006149    0.648642    0.008624
   91    0.020748    0.577309    0.008444
   92    0.007923    0.611453   -0.021831
   93    0.000399    0.526732    0.039056
   94   -0.013350    0.567074    0.003571
   95    0.017293    0.486418    0.003294
   96    0.002256    0.525083   -0.032186
   97    0.143341    3.655070   -0.260191
   98    0.125078    4.045887   -0.347916
   99    0.223869    3.293809   -0.261690
  100    0.171630    3.633354   -0.345294
  101    0.318857    3.068437   -0.128591
  102    0.294949    3.330071   -0.193622
  103    0.376370    2.822395   -0.140849
  104    0.330407    3.051317   -0.203556
  105    0.403278    2.650017   -0.046949
  106    0.377900    2.831735   -0.096602
  107    0.443890    2.476891   -0.063693
  108    0.403727    2.636959   -0.112052
  109    0.435268    2.341625    0.004354
  110    0.410295    2.472150   -0.034634
  111    0.463654    2.216042   -0.013725
  112    0.428470    2.331747   -0.052020
  113    0.436911    2.107372    0.036780
  114    0.413155    2.204100    0.005326
  115    0.456552    2.013568    0.018888
  116    0.425536    2.099826   -0.012224
  117    0.421127    1.924346    0.057235
  118    0.398896    1.998177    0.031176
  119    0.434589    1.852226    0.040197
  120    0.407049    1.918434    0.014277
  121    0.395603    1.777468    0.069986
  122    0.374977    1.835443    0.047826
  123    0.404781    1.720395    0.054021
  124    0.380159    1.772655    0.031885
  125    0.364970    1.656541    0.077732
  126    0.345924    1.703338    0.058397
  127    0.371268    1.610046    0.062825
  128    0.349125    1.652431    0.043454
  129    0.332032    1.554496    0.082207
  130    0.314501    1.593307    0.064909
  131    0.336499    1.515503    0.068224
  132    0.316497    1.550809    0.050863
  133    0.298485    1.466315    0.084544
  134    0.282391    1.499373    0.068686
  135    0.301917    1.432663    0.071292
  136    0.283792    1.462856    0.055367
  137    0.265349    1.388352    0.085484
  138    0.250614    1.417262    0.070603
  139    0.268355    1.358491    0.072749
  140    0.251901    1.384993    0.057807
  141    0.233226    1.317897    0.085514
  142    0.219777    1.343842    0.071237
  143    0.236283    1.290687    0.073069
  144    0.221338    1.314556    0.058744
  145    0.202468    1.252879    0.084947
  146    0.190234    1.276763    0.070959
  147    0.205955    1.227462    0.072562
  148    0.192384    1.249510    0.058543
  149    0.173277    1.191674    0.083977
  150    0.162187    1.214208    0.069998
  151    0.177499    1.167384    0.071415
  152    0.165185    1.188254    0.057425
  153    0.145774    1.132963    0.082705
  154    0.135752    1.154730    0.068476
  155    0.150982    1.109260    0.069725
  156    0.139817    1.129488    0.055502
  157    0.120046    1.075636    0.081167
  158    0.111004    1.097138    0.066429
  159    0.126448    1.052062    0.067510
  160    0.116316    1.072110    0.052796
  161    0.096177    1.018716    0.079338
  162    0.088005    1.040403    0.063821
  163    0.103943    0.994860    0.064724
  164    0.094714    1.015149    0.049247
  165    0.074274    0.961306    0.077135
  166    0.066827    0.983603    0.060546
  167    0.083535    0.936775    0.061256
  168    0.075049    0.957707    0.044719
  169    0.054487    0.902540    0.074422
  170    0.047571    0.925867    0.056428
  171    0.065334    0.876937    0.056925
  172    0.057382    0.898911    0.038992
  173    0.037034    0.841546    0.070992
  174    0.030380    0.866336    0.051207
  175    0.049502    0.814447    0.051472
  176    0.041804    0.837878    0.031751
  177    0.022219    0.777413    0.066565
  178    0.015455    0.804124    0.044530
  179    0.036273    0.748344    0.044543
  180    0.028446    0.773674    0.022571
  181    0.010458    0.709153    0.060758
  182    0.003069    0.738284    0.035921
  183    0.025959    0.677567    0.035669
  184    0.017477    0.705279    0.010887
  185    0.002314    0.635672    0.053068
  186   -0.006414    0.667774    0.024757
  187    0.018978    0.600919    0.024235
  188    0.009117    0.631550   -0.004038
  189   -0.001470    0.555729    0.042823
  190   -0.012525    0.591417    0.010217
  191    0.015868    0.517025    0.009433
  192    0.003629    0.551176   -0.023162
  193    0.176040    3.523780   -0.448598
  194    0.176033    3.892195   -0.558317
  195    0.254643    3.171218   -0.419754
  196    0.220157    3.490194   -0.522892
  197    0.320630    2.982636   -0.231857
  198    0.305607    3.227328   -0.309830
  199    0.374728    2.742655   -0.225750
  200    0.337730    2.956002   -0.300049
  201    0.386407    2.594467   -0.096804
  202    0.364255    2.763651   -0.154372
  203    0.422322    2.425549   -0.102357
  204    0.385713    2.574081   -0.157905
  205    0.407374    2.306608   -0.011471
  206    0.382186    2.427937   -0.055532
  207    0.430133    2.183888   -0.022721
  208    0.395144    2.291122   -0.065716
  209    0.402810    2.086517    0.042833
  210    0.376763    2.176504    0.007938
  211    0.416244    1.994572    0.029096
  212    0.383353    2.074613   -0.005286
  213    0.383899    1.913380    0.077382
  214    0.358173    1.982246    0.048833
  215    0.390882    1.842349    0.062855
  216    0.360226    1.903970    0.034502
  217    0.357243    1.773470    0.099156
  218    0.332484    1.827751    0.075069
  219    0.359917    1.716883    0.084691
  220    0.331491    1.765717    0.060624
  221    0.326777    1.657484    0.112576
  222    0.303340    1.701488    0.091655
  223    0.326745    1.610995    0.098551
  224    0.300486    1.650776    0.077561
  225    0.294856    1.558957    0.120486
  226    0.272937    1.595604    0.101821
  227    0.293323    1.519587    0.107015
  228    0.269156    1.552862    0.088243
  229    0.262884    1.473292    0.124747
  230    0.242592    1.504619    0.107673
  231    0.260767    1.438961    0.111793
  232    0.238618    1.467514    0.094606
  233    0.231692    1.397146    0.126577
  234    0.213081    1.424610    0.110599
  235    0.229692    1.366373    0.114021
  236    0.209496    1.391493    0.097943
  237    0.201759    1.328030    0.126775
  238    0.184854    1.352709    0.111507
  239    0.200422    1.299744    0.114453
  240    0.182122    1.322388    0.099108
  241    0.173357    1.264055    0.125851
  242    0.158162    1.286766    0.110982
  243    0.173111    1.237459    0.113573
  244    0.156652    1.258362    0.098655
  245    0.146639    1.203742    0.124116
  246    0.133140    1.225129    0.109379
  247    0.147820    1.178233    0.111675
  248    0.133149    1.197977    0.096919
  249    0.121696    1.145909    0.121728
  250    0.109858    1.166495    0.106885
  251    0.124567    1.121014    0.108905
  252    0.111621    1.140077    0.094073
  253    0.098594    1.089581    0.118727
  254    0.088359    1.109804    0.103554
  255    0.103354    1.064912    0.105295
  256    0.092054    1.083703    0.090157
  257    0.077406    1.033925    0.115055
  258    0.068679    1.054172    0.099325
  259    0.084189    1.009152    0.100769
  260    0.074430    1.028031    0.085098
  261    0.058222    0.978212    0.110555
  262    0.050864    0.998829    0.094037
  263    0.067099    0.953038    0.095157
  264    0.058729    0.972331    0.078715
  265    0.041177    0.921782    0.104974
  266    0.034981    0.943090    0.087417
  267    0.052136    0.895923    0.088185
  268    0.044942    0.915936    0.070716
  269    0.026454    0.864019    0.097951
  270    0.021123    0.886320    0.079080
  271    0.039382    0.837191    0.079471
  272    0.033061    0.858215    0.060692
  273    0.014305    0.804342    0.088993
  274    0.009417    0.827921    0.068504
  275    0.028951    0.776247    0.068497
  276    0.023079    0.798557    0.048096
  277    0.005062    0.742193    0.077454
  278    0.000026    0.767317    0.055004
  279    0.020993    0.712508    0.054593
  280    0.014974    0.736363    0.032217
  281   -0.000847    0.677042    0.062489
  282   -0.006852    0.703950    0.037697
  283    0.015685    0.645407    0.036892
  284    0.008695    0.671039    0.012149
  285   -0.002881    0.608393    0.043004
  286   -0.010982    0.637280    0.015447
  287    0.013228    0.574401    0.014290
  288    0.004135    0.602001   -0.013258
  289    0.224912    3.330831   -0.612229
  290    0.245238    3.671102   -0.737976
  291    0.295426    2.995457   -0.554610
  292    0.280667    3.288957   -0.671726
  293    0.322523    2.856482   -0.321110
  294    0.317198    3.080050   -0.407935
  295    0.369326    2.628711   -0.298179
  296    0.342261    2.822919   -0.380265
  297    0.360261    2.512523   -0.140275
  298    0.341713    2.666202   -0.203055
  299    0.388964    2.352189   -0.136011
  300    0.356530    2.486660   -0.196233
  301    0.364857    2.254525   -0.026276
  302    0.339737    2.364568   -0.073684
  303    0.380325    2.137740   -0.031868
  304    0.346071    2.234730   -0.077959
  305    0.351240    2.054933    0.046160
  306    0.323219    2.136712    0.008875
  307    0.357357    1.966967    0.035597
  308    0.323139    2.039551   -0.001078
  309    0.327936    1.896044    0.092205
  310    0.299093    1.958919    0.061761
  311    0.327694    1.827531    0.079371
  312    0.294501    1.883697    0.049137
  313    0.299885    1.766129    0.121219
  314    0.271423    1.816003    0.095495
  315    0.295559    1.710951    0.107573
  316    0.263925    1.755762    0.081844
  317    0.269967    1.657196    0.139105
  318    0.242602    1.697917    0.116694
  319    0.263282    1.611272    0.125395
  320    0.233503    1.648042    0.102872
  321    0.239862    1.563666    0.149654
  322    0.214028    1.597822    0.129592
  323    0.232125    1.524220    0.136219
  324    0.204369    1.555191    0.116004
  325    0.210537    1.481558    0.155332
  326    0.186501    1.510941    0.136940
  327    0.202744    1.446668    0.142272
  328    0.177107    1.473406    0.123726
  329    0.182537    1.407967    0.157749
  330    0.160467    1.433857    0.140535
  331    0.175451    1.376286    0.145029
  332    0.151989    1.399917    0.127682
  333    0.156158    1.340733    0.157954
  334    0.136156    1.364072    0.141548
  335    0.150363    1.311302    0.145461
  336    0.129108    1.332663    0.128953
  337    0.131552    1.278221    0.156612
  338    0.113678    1.299721    0.140723
  339    0.127496    1.250349    0.144190
  340    0.108460    1.270079    0.128236
  341    0.108798    1.219167    0.154116
  342    0.093073    1.239383    0.138507
  343    0.106816    1.192350    0.141585
  344    0.089992    1.210952    0.125951
  345    0.087934    1.162581    0.150661
  346    0.074350    1.181957    0.135131
  347    0.088268    1.136444    0.137832
  348    0.073629    1.154327    0.122312
  349    0.068995    1.107675    0.146287
  350    0.057504    1.126574    0.130655
  351    0.071799    1.081937    0.132964
  352    0.059286    1.099436    0.117374
  353    0.052021    1.053817    0.140899
  354    0.042533    1.072539    0.125001
  355    0.057360    1.028263    0.126890
  356    0.046879    1.045659    0.111060
  357    0.037071    1.000505    0.134284
  358    0.029440    1.019296    0.117964
  359    0.044915    0.974967    0.119400
  360    0.036318    0.992495    0.103168
  361    0.024231    0.947343    0.126104
  362    0.018241    0.966402    0.109218
  363    0.034433    0.921695    0.110171
  364    0.027504    0.939545    0.093383
  365    0.013614    0.894046    0.115892
  366    0.008953    0.913520    0.098307
  367    0.025886    0.868192    0.098757
  368    0.020318    0.886504    0.081271
  369    0.005363    0.840441    0.103036
  370    0.001600    0.860414    0.084637
  371    0.019238    0.814317    0.084578
  372    0.014601    0.833174    0.066270
  373   -0.000355    0.786487    0.086747
  374   -0.003811    0.806967    0.067450
  375    0.014424    0.760064    0.066902
  376    0.010135    0.779475    0.047678
  377   -0.003359    0.732309    0.066034
  378   -0.007294    0.753201    0.045806
  379    0.011332    0.705603    0.044824
  380    0.006606    0.725474    0.024638
  381   -0.003465    0.678247    0.039657
  382   -0.008917    0.699318    0.018544
  383    0.009766    0.651331    0.017230
  384    0.003570    0.671435   -0.003884
  385    0.283583    3.085605   -0.742432
  386    0.324632    3.393196   -0.877615
  387    0.340363    2.775609   -0.659631
  388    0.345793    3.039843   -0.784669
  389    0.321010    2.696576   -0.391804
  390    0.324989    2.895825   -0.483011
  391    0.357139    2.486789   -0.355091
  392    0.339902    2.659207   -0.440859
  393    0.323582    2.408495   -0.175562
  394    0.308233    2.544495   -0.240635
  395    0.343004    2.260726   -0.163916
  396    0.314670    2.379350   -0.226131
  397    0.308172    2.187896   -0.040071
  398    0.282941    2.285185   -0.088982
  399    0.315077    2.079744   -0.041905
  400    0.281680    2.165295   -0.089395
  401    0.283916    2.013780    0.045569
  402    0.253991    2.086360    0.007017
  403    0.281943    1.931582    0.036714
  404    0.246725    1.995905   -0.001221
  405    0.255848    1.872485    0.099752
  406    0.224162    1.928696    0.068054
  407    0.247936    1.807631    0.087482
  408    0.212687    1.857802    0.055960
  409    0.226759    1.754842    0.133743
  410    0.195018    1.799851    0.106711
  411    0.215207    1.701759    0.120045
  412    0.180950    1.742176    0.092958
  413    0.198186    1.654527    0.154599
  414    0.167406    1.691654    0.130823
  415    0.184769    1.609531    0.140529
  416    0.152106    1.643036    0.116591
  417    0.170954    1.567080    0.166828
  418    0.141759    1.598532    0.145372
  419    0.157033    1.527694    0.152899
  420    0.126333    1.556190    0.131246
  421    0.145485    1.489287    0.173340
  422    0.118263    1.516584    0.153564
  423    0.132098    1.453826    0.159752
  424    0.103595    1.478633    0.139786
  425    0.121970    1.418792    0.176026
  426    0.096966    1.443013    0.157476
  427    0.109906    1.386101    0.162798
  428    0.083751    1.408165    0.144088
  429    0.100478    1.353844    0.176102
  430    0.077847    1.375778    0.158446
  431    0.090329    1.323124    0.163152
  432    0.066620    1.343148    0.145378
  433    0.081017    1.293123    0.174329
  434    0.060845    1.313364    0.157317
  435    0.073216    1.263828    0.161519
  436    0.052010    1.282346    0.144435
  437    0.063568    1.235629    0.171147
  438    0.045892    1.254636    0.154585
  439    0.058415    1.207385    0.158319
  440    0.039732    1.224815    0.141726
  441    0.048106    1.180606    0.166766
  442    0.032918    1.198734    0.150496
  443    0.045784    1.153167    0.153753
  444    0.029610    1.169837    0.137492
  445    0.034617    1.127493    0.161212
  446    0.021861    1.145018    0.145109
  447    0.035196    1.100707    0.147859
  448    0.021477    1.116874    0.131797
  449    0.023095    1.075890    0.154366
  450    0.012666    1.093021    0.138332
  451    0.026530    1.049679    0.140537
  452    0.015165    1.065541    0.124569
  453    0.013546    1.025550    0.145978
  454    0.005279    1.042428    0.129944
  455    0.019670    0.999899    0.131571
  456    0.010503    1.015591    0.115619
  457    0.005981    0.976368    0.135675
  458   -0.000358    0.993067    0.119608
  459    0.014488    0.951324    0.120635
  460    0.007292    0.966917    0.104657
  461    0.000408    0.928401    0.122959
  462   -0.004320    0.944916    0.106873
  463    0.010828    0.904071    0.107303
  464    0.005298    0.919560    0.091302
  465   -0.003186    0.881882    0.107207
  466   -0.006715    0.898112    0.091182
  467    0.008488    0.858444    0.091043
  468    0.004223    0.873734    0.075090
  469   -0.004856    0.837255    0.087658
  470   -0.007706    0.852983    0.071864
  471    0.007190    0.814975    0.071226
  472    0.003678    0.829855    0.055481
  473   -0.004729    0.795226    0.063406
  474   -0.007542    0.810086    0.048138
  475    0.006546    0.774479    0.047122
  476    0.003156    0.788592    0.031874
  477   -0.003053    0.756824    0.033388
  478   -0.006591    0.770261    0.019117
  479    0.006013    0.738125    0.017909
  480    0.001991    0.750929    0.003622
  481    0.344045    2.799922   -0.832985
  482    0.404435    3.071430   -0.970700
  483    0.382594    2.522736   -0.730578
  484    0.407131    2.754952   -0.857265
  485    0.311854    2.511094   -0.441186
  486    0.323537    2.683798   -0.532205
  487    0.334930    2.324284   -0.395139
  488    0.326374    2.473149   -0.480435
  489    0.275079    2.287598   -0.202032
  490    0.261809    2.404544   -0.266493
  491    0.283967    2.155658   -0.186374
  492    0.259041    2.257375   -0.247936
  493    0.238202    2.109673   -0.053480
  494    0.212303    2.193368   -0.102100
  495    0.235925    2.012238   -0.054052
  496    0.203185    2.085722   -0.101304
  497    0.203266    1.964335    0.039708
  498    0.171348    2.027197    0.000958
  499    0.192961    1.889184    0.030733
  500    0.156928    1.944873   -0.007478
  501    0.171134    1.842756    0.098264
  502    0.136857    1.891978    0.065918
  503    0.155542    1.782291    0.085229
  504    0.118692    1.826237    0.052982
  505    0.142086    1.738779    0.134758
  506    0.107539    1.778713    0.106731
  507    0.123449    1.688143    0.120046
  508    0.087189    1.724020    0.091899
  509    0.116114    1.648015    0.157003
  510    0.082528    1.681406    0.131997
  511    0.096208    1.604044    0.141873
  512    0.061372    1.634184    0.116655
  513    0.093078    1.567285    0.169945
  514    0.061198    1.595932    0.147124
  515    0.073283    1.527891    0.155010
  516    0.040385    1.553835    0.131958
  517    0.072790    1.494250    0.176752
  518    0.043075    1.519381    0.155562
  519    0.054158    1.458053    0.162254
  520    0.023527    1.480864    0.140854
  521    0.055055    1.427178    0.179459
  522    0.027788    1.449661    0.159519
  523    0.038372    1.393265    0.165428
  524    0.010223    1.413705    0.145320
  525    0.039694    1.364777    0.179359
  526    0.015047    1.385243    0.160399
  527    0.025530    1.332554    0.165714
  528   -0.000000    1.351187    0.146633
  529    0.026557    1.306083    0.177246
  530    0.004618    1.325007    0.159068
  531    0.015297    1.275179    0.163849
  532   -0.007537    1.292433    0.145599
  533    0.015518    1.250392    0.173568
  534   -0.003686    1.268131    0.156025
  535    0.007391    1.220590    0.160264
  536   -0.012719    1.236796    0.142694
  537    0.006482    1.197206    0.168522
  538   -0.010019    1.214027    0.151509
  539    0.001570    1.168408    0.155166
  540   -0.015836    1.183815    0.138163
  541   -0.000630    1.146206    0.162120
  542   -0.014512    1.162301    0.145567
  543   -0.002378    1.118402    0.148595
  544   -0.017152    1.133192    0.132079
  545   -0.005884    1.097235    0.154230
  546   -0.017287    1.112723    0.138103
  547   -0.004658    1.070492    0.140461
  548   -0.016924    1.084779    0.124391
  549   -0.009347    1.050295    0.144597
  550   -0.018469    1.065224    0.128910
  551   -0.005477    1.024748    0.130575
  552   -0.015418    1.038579    0.114952
  553   -0.011104    1.005554    0.132869
  554   -0.018204    1.019889    0.117690
  555   -0.005068    0.981407    0.118666
  556   -0.012925    0.994751    0.103549
  557   -0.011279    0.963359    0.118605
  558   -0.016676    0.976974    0.104076
  559   -0.003709    0.940893    0.104403
  560   -0.009786    0.953628    0.089926
  561   -0.010064    0.924258    0.101294
  562   -0.014127    0.936922    0.087652
  563   -0.001749    0.903843    0.087416
  564   -0.006403    0.915745    0.073809
  565   -0.007748    0.889035    0.080370
  566   -0.010890    0.900388    0.067979
  567    0.000365    0.871147    0.067315
  568   -0.003266    0.881867    0.054938
  569   -0.004771    0.858742    0.055232
  570   -0.007412    0.868276    0.044620
  571    0.002054    0.843990    0.043728
  572   -0.000965    0.853030    0.033107
  573   -0.001769    0.834745    0.025283
  574   -0.004297    0.841780    0.017188
  575    0.002578    0.823902    0.016337
  576   -0.000209    0.830595    0.008214
  577    0.397350    2.487250   -0.880574
  578    0.473882    2.720255   -1.013862
  579    0.414982    2.249102   -0.765939
  580    0.456004    2.447438   -0.888007
  581    0.290715    2.309101   -0.468591
  582    0.307372    2.453940   -0.555011
  583    0.299849    2.149086   -0.418816
  584    0.297883    2.273455   -0.499661
  585    0.213887    2.155412   -0.220327
  586    0.200996    2.252682   -0.281487
  587    0.212143    2.041551   -0.204703
  588    0.189456    2.125980   -0.263179
  589    0.156539    2.022865   -0.067717
  590    0.129181    2.092709   -0.114443
  591    0.145341    1.937410   -0.069880
  592    0.112864    1.998724   -0.115432
  593    0.112565    1.907761    0.027169
  594    0.078522    1.960825   -0.010847
  595    0.094353    1.840295    0.016091
  596    0.057659    1.887364   -0.021537
  597    0.078191    1.806716    0.086326
  598    0.041632    1.848942    0.053854
  599    0.055431    1.750871    0.071167
  600    0.017483    1.788642    0.038688
  601    0.050979    1.716880    0.122939
  602    0.014217    1.751754    0.094193
  603    0.025826    1.668659    0.106295
  604   -0.011723    1.700045    0.077361
  605    0.029288    1.635956    0.145124
  606   -0.006347    1.665619    0.119021
  607    0.003510    1.592817    0.128325
  608   -0.032672    1.619617    0.101976
  609    0.011979    1.562132    0.157966
  610   -0.021745    1.587964    0.133842
  611   -0.013037    1.522452    0.141628
  612   -0.047258    1.545842    0.117261
  613   -0.001755    1.493999    0.164687
  614   -0.033097    1.516934    0.142116
  615   -0.024958    1.456756    0.149018
  616   -0.056838    1.477544    0.126240
  617   -0.012493    1.430481    0.167328
  618   -0.041174    1.451175    0.146026
  619   -0.033120    1.395048    0.152318
  620   -0.062414    1.413815    0.130859
  621   -0.020657    1.370767    0.167162
  622   -0.046521    1.389701    0.146933
  623   -0.038188    1.336787    0.152692
  624   -0.064746    1.353965    0.132358
  625   -0.026555    1.314269    0.164953
  626   -0.049536    1.331799    0.145659
  627   -0.040681    1.281569    0.150860
  628   -0.064422    1.297487    0.131510
  629   -0.030415    1.260586    0.161117
  630   -0.050520    1.276975    0.142663
  631   -0.041014    1.229124    0.147239
  632   -0.061923    1.244032    0.128769
  633   -0.032413    1.209483    0.155824
  634   -0.049712    1.224919    0.138152
  635   -0.039533    1.179317    0.142030
  636   -0.057655    1.193392    0.124371
  637   -0.032697    1.160881    0.149072
  638   -0.047321    1.175479    0.132162
  639   -0.036546    1.132141    0.135279
  640   -0.051985    1.145497    0.118402
  641   -0.031407    1.114846    0.140732
  642   -0.043544    1.128652    0.124607
  643   -0.032344    1.087729    0.126931
  644   -0.045262    1.100413    0.110846
  645   -0.028699    1.071594    0.130586
  646   -0.038590    1.084581    0.115323
  647   -0.027225    1.046357    0.116856
  648   -0.037842    1.058344    0.101631
  649   -0.024767    1.031497    0.118361
  650   -0.032699    1.043557    0.104100
  651   -0.021517    1.008452    0.104892
  652   -0.030099    1.019641    0.090659
  653   -0.019873    0.995085    0.103754
  654   -0.026163    1.006024    0.090722
  655   -0.015595    0.974612    0.090869
  656   -0.022443    0.984813    0.077847
  657   -0.014378    0.963060    0.086475
  658   -0.019344    0.972592    0.074997
  659   -0.009901    0.945608    0.074650
  660   -0.015321    0.954542    0.063164
  661   -0.008774    0.936301    0.066281
  662   -0.012698    0.944040    0.056807
  663   -0.004959    0.922404    0.056174
  664   -0.009226    0.929691    0.046675
  665   -0.003724    0.915869    0.043030
  666   -0.006793    0.921327    0.036160
  667   -0.001392    0.906156    0.035503
  668   -0.004687    0.911315    0.028596
  669   -0.000102    0.902997    0.016753
  670   -0.002325    0.905592    0.013252
  671    0.000074    0.898208    0.012885
  672   -0.002256    0.900665    0.009352
  673    0.434431    2.161814   -0.885064
  674    0.522055    2.354691   -1.007125
  675    0.430935    1.967320   -0.767038
  676    0.484299    2.130631   -0.878398
  677    0.253855    2.099781   -0.475523
  678    0.271788    2.216254   -0.553316
  679    0.250083    1.968863   -0.428354
  680    0.251840    2.068522   -0.501136
  681    0.140047    2.017308   -0.232270
  682    0.125464    2.094950   -0.287807
  683    0.128980    1.922555   -0.221007
  684    0.107080    1.989910   -0.274298
  685    0.065741    1.930170   -0.084398
  686    0.036065    1.986411   -0.127902
  687    0.046885    1.857035   -0.091047
  688    0.014239    1.906520   -0.133682
  689    0.016003    1.844927    0.006701
  690   -0.020218    1.888482   -0.029833
  691   -0.008966    1.785090   -0.008373
  692   -0.046104    1.823877   -0.044713
  693   -0.017758    1.763979    0.063075
  694   -0.056144    1.799471    0.030891
  695   -0.046629    1.712466    0.044600
  696   -0.085064    1.744344    0.012299
  697   -0.040724    1.687907    0.097791
  698   -0.078931    1.717920    0.068561
  699   -0.071375    1.641685    0.078512
  700   -0.109370    1.668780    0.049045
  701   -0.056140    1.616535    0.118807
  702   -0.092878    1.642597    0.091762
  703   -0.086780    1.573763    0.099965
  704   -0.123339    1.597344    0.072664
