Nodal displacements
node#      x          y          u          v
  343   -0.410244    0.926961   -0.357934
  344   -0.430597    0.863539   -0.441856
  345   -0.405233    1.208492   -0.330795
  346   -0.429234    1.132993   -0.426619
  347   -0.384854    1.118791   -0.369181
  348   -0.412331    1.012069   -0.457542
  349   -0.331127    1.273966   -0.300759
  350   -0.373112    1.178300   -0.373604
  351   -0.308369    1.188028   -0.344926
  352   -0.350097    1.073200   -0.412694
  353   -0.242595    1.277594   -0.265918
  354   -0.296926    1.183685   -0.318919
  355   -0.221360    1.199775   -0.309876
  356   -0.273080    1.096139   -0.359788
  357   -0.155234    1.250061   -0.231065
  358   -0.215463    1.170043   -0.271131
  359   -0.136576    1.182680   -0.271998
  360   -0.193130    1.098935   -0.310310
  361   -0.075854    1.207629   -0.196435
  362   -0.135402    1.145427   -0.229189
  363   -0.059844    1.151636   -0.233018
  364   -0.115617    1.088935   -0.264753
  365   -0.008823    1.160405   -0.161168
  366   -0.061812    1.114060   -0.189509
  367    0.004432    1.115257   -0.192550
  368   -0.045300    1.069761   -0.220165
  369    0.041943    1.115555   -0.124875
  370    0.000414    1.079371   -0.148735
  371    0.051725    1.079391   -0.149913
  372    0.012597    1.044302   -0.173089
  373    0.072498    1.078085   -0.088416
  374    0.046136    1.045050   -0.105050
  375    0.077388    1.048473   -0.105248
  376    0.052455    1.016280   -0.121196
  377    0.079390    1.050654   -0.054259
  378    0.070425    1.015390   -0.059169
  379    0.077686    1.025888   -0.060373
  380    0.069225    0.991114   -0.064752
  381    0.061209    1.033186   -0.026277
  382    0.069827    0.995218   -0.015178
  383    0.051929    1.013829   -0.019378
  384    0.060293    0.976060   -0.008195
  385   -0.554885    0.224103   -0.048392
  386   -0.764638    0.190072    0.033045
  387   -0.425615    0.226667   -0.138900
  388   -0.587664    0.239099   -0.071882
  389   -0.495169    0.661159   -0.319084
  390   -0.570413    0.614346   -0.360482
  391   -0.441559    0.590041   -0.365617
  392   -0.505154    0.537477   -0.404175
  393   -0.403182    0.884541   -0.381285
  394   -0.443446    0.811804   -0.440507
  395   -0.368854    0.799842   -0.418852
  396   -0.405423    0.713808   -0.472503
  397   -0.306050    1.009104   -0.375243
  398   -0.341468    0.923597   -0.427845
  399   -0.278645    0.924710   -0.411003
  400   -0.311527    0.828453   -0.458621
  401   -0.211064    1.072789   -0.347165
  402   -0.251256    0.989842   -0.388613
  403   -0.187361    0.995401   -0.381939
  404   -0.224496    0.906232   -0.419814
  405   -0.120474    1.100023   -0.312576
  406   -0.165918    1.028979   -0.345354
  407   -0.099416    1.032673   -0.345864
  408   -0.141279    0.959130   -0.376364
  409   -0.035493    1.104189   -0.275678
  410   -0.083942    1.049442   -0.303296
  411   -0.016301    1.048251   -0.307121
  412   -0.060978    0.993467   -0.333418
  413    0.042517    1.094022   -0.236661
  414   -0.005540    1.055866   -0.261781
  415    0.060237    1.049552   -0.265903
  416    0.015766    1.012662   -0.290294
  417    0.111041    1.076056   -0.194313
  418    0.067366    1.051361   -0.217912
  419    0.126972    1.041871   -0.220608
  420    0.086357    1.018837   -0.243750
  421    0.165736    1.055878   -0.147453
  422    0.131002    1.038700   -0.168168
  423    0.178465    1.029771   -0.169093
  424    0.145976    1.014018   -0.189403
  425    0.199836    1.038508   -0.096068
  426    0.179376    1.021145   -0.109518
  427    0.206527    1.017929   -0.109688
  428    0.187267    1.001382   -0.122709
  429    0.203791    1.028082   -0.042572
  430    0.203993    1.003191   -0.040737
  431    0.200095    1.011643   -0.042430
  432    0.200274    0.986793   -0.040279
  433   -0.865672    0.046412    0.064673
  434   -1.226292    0.040300    0.156129
  435   -0.635555    0.027047   -0.060561
  436   -0.915762    0.087825    0.011926
  437   -0.566560    0.355245   -0.250996
  438   -0.704303    0.321942   -0.264902
  439   -0.471312    0.288182   -0.308787
  440   -0.582744    0.268387   -0.323334
  441   -0.384151    0.569717   -0.343058
  442   -0.447911    0.514208   -0.378014
  443   -0.333113    0.493892   -0.379283
  444   -0.386529    0.438170   -0.410697
  445   -0.252805    0.720757   -0.356765
  446   -0.292423    0.656876   -0.390532
  447   -0.219306    0.647537   -0.385189
  448   -0.253545    0.581045   -0.415119
  449   -0.146386    0.827482   -0.341141
  450   -0.180438    0.765660   -0.369398
  451   -0.120739    0.760879   -0.366629
  452   -0.150830    0.697265   -0.391814
  453   -0.052500    0.900826   -0.314426
  454   -0.088029    0.848450   -0.337997
  455   -0.030377    0.843191   -0.338959
  456   -0.062192    0.790562   -0.360442
  457    0.035238    0.949430   -0.283159
  458   -0.003719    0.910744   -0.304347
  459    0.056150    0.902016   -0.307691
  460    0.020957    0.864436   -0.327668
  461    0.120067    0.979438   -0.248593
  462    0.077870    0.956207   -0.269761
  463    0.141211    0.942632   -0.273733
  464    0.102813    0.921439   -0.294355
  465    0.203188    0.995666   -0.209411
  466    0.159062    0.987314   -0.232360
  467    0.225319    0.968883   -0.235496
  468    0.184888    0.963028   -0.258318
  469    0.283820    1.002515   -0.162835
  470    0.239959    1.005829   -0.188279
  471    0.306791    0.983933   -0.189684
  472    0.266323    0.989765   -0.215172
  473    0.358560    1.004796   -0.105290
  474    0.318311    1.013296   -0.132032
  475    0.380787    0.991067   -0.131601
  476    0.343377    1.001728   -0.158337
  477    0.419985    1.008451   -0.033155
  478    0.388609    1.011630   -0.056647
  479    0.437514    0.994623   -0.055366
  480    0.408122    0.999306   -0.078653
  481   -1.140169   -0.035200    0.111205
  482   -1.609479   -0.009197    0.159233
  483   -0.821335   -0.093543   -0.013139
  484   -1.185642    0.007661    0.019347
  485   -0.631622    0.130163   -0.145211
  486   -0.819630    0.122065   -0.157435
  487   -0.497427    0.065507   -0.203390
  488   -0.647583    0.082251   -0.217485
  489   -0.364446    0.314633   -0.229958
  490   -0.449982    0.286212   -0.253159
  491   -0.297615    0.253609   -0.262571
  492   -0.367454    0.233708   -0.284017
  493   -0.198872    0.476447   -0.250305
  494   -0.245554    0.440381   -0.272056
  495   -0.159673    0.421381   -0.272460
  496   -0.198594    0.388547   -0.291861
  497   -0.079785    0.609283   -0.244972
  498   -0.112915    0.573934   -0.263401
  499   -0.052486    0.560881   -0.263139
  500   -0.080735    0.527343   -0.279563
  501    0.017956    0.715628   -0.228945
  502   -0.012480    0.686232   -0.245284
  503    0.040613    0.674221   -0.246362
  504    0.014121    0.646589   -0.261290
  505    0.107371    0.799294   -0.207871
  506    0.074651    0.779275   -0.224216
  507    0.129367    0.765162   -0.226534
  508    0.100433    0.747314   -0.242069
  509    0.196140    0.864028   -0.183152
  510    0.158688    0.855466   -0.201845
  511    0.220106    0.837169   -0.204648
  512    0.186592    0.831275   -0.223038
  513    0.289484    0.912933   -0.153699
  514    0.245842    0.916714   -0.177206
  515    0.317499    0.892753   -0.179630
  516    0.278064    0.899648   -0.203205
  517    0.391491    0.948681   -0.116469
  518    0.340480    0.964169   -0.147392
  519    0.425359    0.933470   -0.148677
  520    0.378849    0.952421   -0.179869
  521    0.505653    0.974060   -0.066322
  522    0.446023    0.998173   -0.107349
  523    0.546856    0.960106   -0.106987
  524    0.492005    0.987920   -0.148279
  525    0.634812    0.992916    0.004578
  526    0.565140    1.018290   -0.049030
  527    0.684103    0.973012   -0.046957
  528    0.619429    1.002230   -0.100580
  529   -1.310521   -0.051912    0.089356
  530   -1.826768   -0.015787    0.065366
  531   -0.930791   -0.147663    0.000401
  532   -1.328793   -0.033983   -0.029537
  533   -0.674967    0.007760   -0.023611
  534   -0.887185    0.022265   -0.051661
  535   -0.513695   -0.051443   -0.070629
  536   -0.681661   -0.007050   -0.099601
  537   -0.353836    0.162774   -0.066621
  538   -0.451478    0.163475   -0.088816
  539   -0.276356    0.122199   -0.093618
  540   -0.355277    0.135703   -0.115315
  541   -0.165934    0.325170   -0.080701
  542   -0.217653    0.319573   -0.097356
  543   -0.123223    0.294657   -0.098214
  544   -0.165808    0.295325   -0.114089
  545   -0.038531    0.471321   -0.081898
  546   -0.072238    0.464304   -0.095316
  547   -0.010326    0.446668   -0.095518
  548   -0.038598    0.443404   -0.108245
  549    0.061551    0.596605   -0.076855
  550    0.033318    0.591249   -0.089479
  551    0.084707    0.575671   -0.089949
  552    0.060580    0.573211   -0.102079
  553    0.151489    0.701999   -0.068209
  554    0.122399    0.700344   -0.082371
  555    0.174718    0.683549   -0.083203
  556    0.149438    0.684658   -0.097083
  557    0.241673    0.789654   -0.056593
  558    0.207876    0.793206   -0.074685
  559    0.268403    0.772767   -0.075689
  560    0.238614    0.779299   -0.093689
  561    0.339844    0.861509   -0.041345
  562    0.298231    0.871452   -0.066135
  563    0.373053    0.845125   -0.067037
  564    0.335926    0.858458   -0.091881
  565    0.453326    0.918771   -0.020571
  566    0.400506    0.936006   -0.055646
  567    0.496290    0.901220   -0.056165
  568    0.448641    0.922400   -0.091383
  569    0.590658    0.961760    0.009217
  570    0.522096    0.986717   -0.041193
  571    0.647577    0.940069   -0.041081
  572    0.585073    0.969670   -0.091643
  573    0.763297    0.989927    0.053983
  574    0.672262    1.021993   -0.019279
  575    0.840009    0.958605   -0.018369
  576    0.756157    0.996192   -0.091678
